county_name,short_names,naics,date,sales,units
Whatcom County,Utilities,22,2013-01-01,671837,26
Whatcom County,Utilities,22,2014-01-01,710248,20
Whatcom County,Utilities,22,2015-01-01,650281,20
Whatcom County,Utilities,22,2016-01-01,712963,24
Whatcom County,Wholesale Trade,42,2005-01-01,206225837,3575
Whatcom County,Wholesale Trade,42,2006-01-01,233471374,3865
Whatcom County,Wholesale Trade,42,2007-01-01,238128951,4234
Whatcom County,Wholesale Trade,42,2008-01-01,233561324,5737
Whatcom County,Wholesale Trade,42,2009-01-01,215585138,6692
Whatcom County,Wholesale Trade,42,2010-01-01,197085016,6682
Whatcom County,Wholesale Trade,42,2011-01-01,204752298,7170
Whatcom County,Wholesale Trade,42,2012-01-01,234149381,7688
Whatcom County,Wholesale Trade,42,2013-01-01,250332924,8310
Whatcom County,Wholesale Trade,42,2014-01-01,268751772,8600
Whatcom County,Wholesale Trade,42,2015-01-01,269057887,8879
Whatcom County,Wholesale Trade,42,2016-01-01,291557830,9115
Whitman County,Admin Support,56,2005-01-01,4611036,420
Whitman County,Admin Support,56,2006-01-01,5306500,459
Whitman County,Admin Support,56,2007-01-01,6750538,498
Whitman County,Admin Support,56,2008-01-01,7591873,562
Whitman County,Admin Support,56,2009-01-01,7146663,657
Whitman County,Admin Support,56,2010-01-01,7557290,715
Whitman County,Admin Support,56,2011-01-01,7051573,745
Whitman County,Admin Support,56,2012-01-01,8039815,770
Whitman County,Admin Support,56,2013-01-01,8112990,725
Whitman County,Admin Support,56,2014-01-01,10357506,722
Whitman County,Admin Support,56,2015-01-01,9100638,733
Whitman County,Admin Support,56,2016-01-01,9277428,756
Whitman County,Ag. and Forestry,11,2005-01-01,446548,14
Whitman County,Ag. and Forestry,11,2006-01-01,518151,13
Whitman County,Ag. and Forestry,11,2007-01-01,738544,17
Whitman County,Ag. and Forestry,11,2008-01-01,800413,24
Whitman County,Ag. and Forestry,11,2009-01-01,447111,35
Whitman County,Ag. and Forestry,11,2010-01-01,296658,32
Whitman County,Ag. and Forestry,11,2011-01-01,503904,25
Whitman County,Ag. and Forestry,11,2012-01-01,598536,36
Whitman County,Ag. and Forestry,11,2013-01-01,158249,17
Whitman County,Ag. and Forestry,11,2014-01-01,213031,28
Whitman County,Ag. and Forestry,11,2015-01-01,184703,23
Whitman County,Ag. and Forestry,11,2016-01-01,215559,25
Whitman County,Arts and Entertainment,71,2005-01-01,1844832,37
Whitman County,Arts and Entertainment,71,2006-01-01,1926175,45
Whitman County,Arts and Entertainment,71,2007-01-01,2197842,40
Whitman County,Arts and Entertainment,71,2008-01-01,2709096,47
Whitman County,Arts and Entertainment,71,2009-01-01,3223714,53
Whitman County,Arts and Entertainment,71,2010-01-01,3725621,73
Whitman County,Arts and Entertainment,71,2011-01-01,3328518,76
Whitman County,Arts and Entertainment,71,2012-01-01,3477451,91
Whitman County,Arts and Entertainment,71,2013-01-01,3196733,68
Whitman County,Arts and Entertainment,71,2014-01-01,3556822,78
Whitman County,Arts and Entertainment,71,2015-01-01,3871127,79
Whitman County,Arts and Entertainment,71,2016-01-01,3820325,77
Whitman County,Construction,23,2005-01-01,82643010,1290
Whitman County,Construction,23,2006-01-01,119457976,1315
Whitman County,Construction,23,2007-01-01,174807101,1399
Whitman County,Construction,23,2008-01-01,152978350,1580
Whitman County,Construction,23,2009-01-01,89742833,1565
Whitman County,Construction,23,2010-01-01,81900994,1665
Whitman County,Construction,23,2011-01-01,88169001,1643
Whitman County,Construction,23,2012-01-01,200093199,1656
Whitman County,Construction,23,2013-01-01,172313328,1797
Whitman County,Construction,23,2014-01-01,184702125,1833
Whitman County,Construction,23,2015-01-01,174026915,1749
Whitman County,Construction,23,2016-01-01,197780002,1809
Whitman County,Distribution,48,2005-01-01,2111826,31
Whitman County,Distribution,48,2006-01-01,2083990,25
Whitman County,Distribution,48,2007-01-01,2358987,16
Whitman County,Distribution,48,2008-01-01,2718770,35
Whitman County,Distribution,48,2009-01-01,2647981,29
Whitman County,Distribution,48,2010-01-01,2381355,29
Whitman County,Distribution,48,2011-01-01,2559396,33
Whitman County,Distribution,48,2012-01-01,3033731,32
Whitman County,Distribution,48,2013-01-01,3014377,28
Whitman County,Distribution,48,2014-01-01,3344188,26
Whitman County,Distribution,48,2015-01-01,2781205,31
Whitman County,Distribution,48,2016-01-01,3094633,30
Whitman County,Distribution,49,2005-01-01,35609,5
Whitman County,Distribution,49,2006-01-01,24631,4
Whitman County,Distribution,49,2007-01-01,47124,6
Whitman County,Distribution,49,2008-01-01,30521,7
Whitman County,Distribution,49,2009-01-01,167679,9
Whitman County,Distribution,49,2010-01-01,19759,6
Whitman County,Distribution,49,2011-01-01,17303,4
Whitman County,Distribution,49,2012-01-01,18813,11
Whitman County,Distribution,49,2013-01-01,27432,5
Whitman County,Distribution,49,2014-01-01,19486,6
Whitman County,Distribution,49,2015-01-01,17250,7
Whitman County,Distribution,49,2016-01-01,36439,9
Whitman County,Education,61,2005-01-01,8624658,55
Whitman County,Education,61,2006-01-01,7541783,34
Whitman County,Education,61,2007-01-01,7340582,44
Whitman County,Education,61,2008-01-01,7638542,64
Whitman County,Education,61,2009-01-01,7290039,110
Whitman County,Education,61,2010-01-01,7566897,133
Whitman County,Education,61,2011-01-01,7772658,154
Whitman County,Education,61,2012-01-01,8297685,158
Whitman County,Education,61,2013-01-01,9673149,214
Whitman County,Education,61,2014-01-01,9612645,228
Whitman County,Education,61,2015-01-01,10613854,236
Whitman County,Education,61,2016-01-01,10084831,262
Whitman County,FIRE,52,2005-01-01,1346978,123
Whitman County,FIRE,52,2006-01-01,1940993,122
Whitman County,FIRE,52,2007-01-01,1935120,136
Whitman County,FIRE,52,2008-01-01,2037622,149
Whitman County,FIRE,52,2009-01-01,1769397,156
Whitman County,FIRE,52,2010-01-01,1715616,159
Whitman County,FIRE,52,2011-01-01,1897330,165
Whitman County,FIRE,52,2012-01-01,2017849,168
Whitman County,FIRE,52,2013-01-01,2163176,204
Whitman County,FIRE,52,2014-01-01,3023131,234
Whitman County,FIRE,52,2015-01-01,3018015,248
Whitman County,FIRE,52,2016-01-01,2898551,277
Whitman County,FIRE,53,2005-01-01,6923605,288
Whitman County,FIRE,53,2006-01-01,6216720,315
Whitman County,FIRE,53,2007-01-01,6749257,323
Whitman County,FIRE,53,2008-01-01,7596184,328
Whitman County,FIRE,53,2009-01-01,7024981,343
Whitman County,FIRE,53,2010-01-01,7504548,373
Whitman County,FIRE,53,2011-01-01,8167433,400
Whitman County,FIRE,53,2012-01-01,15686378,463
Whitman County,FIRE,53,2013-01-01,21101494,451
Whitman County,FIRE,53,2014-01-01,23958239,488
Whitman County,FIRE,53,2015-01-01,22065599,487
Whitman County,FIRE,53,2016-01-01,23580935,525
Whitman County,Government,92,2005-01-01,156326,4
Whitman County,Government,92,2006-01-01,232435,10
Whitman County,Government,92,2007-01-01,186371,8
Whitman County,Government,92,2008-01-01,199793,12
Whitman County,Government,92,2009-01-01,293594,13
Whitman County,Government,92,2010-01-01,459279,13
Whitman County,Government,92,2011-01-01,340055,15
Whitman County,Government,92,2012-01-01,415775,20
Whitman County,Government,92,2013-01-01,1819824,17
Whitman County,Government,92,2014-01-01,489798,16
Whitman County,Government,92,2015-01-01,977433,15
Whitman County,Government,92,2016-01-01,378126,19
Whitman County,Health Care,62,2005-01-01,719125,21
Whitman County,Health Care,62,2006-01-01,734255,29
Whitman County,Health Care,62,2007-01-01,568957,23
Whitman County,Health Care,62,2008-01-01,689213,43
Whitman County,Health Care,62,2009-01-01,817957,67
Whitman County,Health Care,62,2010-01-01,867717,77
Whitman County,Health Care,62,2011-01-01,912284,75
Whitman County,Health Care,62,2012-01-01,882576,77
Whitman County,Health Care,62,2013-01-01,1008741,69
Whitman County,Health Care,62,2014-01-01,897807,88
Whitman County,Health Care,62,2015-01-01,880874,77
Whitman County,Health Care,62,2016-01-01,1025666,88
Whitman County,Hospitality,72,2005-01-01,36396331,119
Whitman County,Hospitality,72,2006-01-01,40403484,131
Whitman County,Hospitality,72,2007-01-01,43308310,141
Whitman County,Hospitality,72,2008-01-01,46246265,148
Whitman County,Hospitality,72,2009-01-01,48126561,153
Whitman County,Hospitality,72,2010-01-01,51198085,152
Whitman County,Hospitality,72,2011-01-01,55311335,168
Whitman County,Hospitality,72,2012-01-01,59337369,177
Whitman County,Hospitality,72,2013-01-01,60564842,164
Whitman County,Hospitality,72,2014-01-01,66694867,163
Whitman County,Hospitality,72,2015-01-01,72440089,153
Whitman County,Hospitality,72,2016-01-01,75281041,169
Whitman County,Information,51,2005-01-01,15101007,929
Whitman County,Information,51,2006-01-01,17005893,959
Whitman County,Information,51,2007-01-01,16897650,951
Whitman County,Information,51,2008-01-01,18925575,1043
Whitman County,Information,51,2009-01-01,18753005,1026
Whitman County,Information,51,2010-01-01,20856292,1117
Whitman County,Information,51,2011-01-01,21771696,1183
Whitman County,Information,51,2012-01-01,21910996,1198
Whitman County,Information,51,2013-01-01,25355413,1333
Whitman County,Information,51,2014-01-01,26455085,1317
Whitman County,Information,51,2015-01-01,29350722,1314
Whitman County,Information,51,2016-01-01,31008163,1354
Whitman County,Manufacturing,31,2005-01-01,240292,27
Whitman County,Manufacturing,31,2006-01-01,274450,49
Whitman County,Manufacturing,31,2007-01-01,340343,55
Whitman County,Manufacturing,31,2008-01-01,478505,135
Whitman County,Manufacturing,31,2009-01-01,898499,211
Whitman County,Manufacturing,31,2010-01-01,760486,208
Whitman County,Manufacturing,31,2011-01-01,900598,221
Whitman County,Manufacturing,31,2012-01-01,1158785,230
Whitman County,Manufacturing,31,2013-01-01,1207672,222
Whitman County,Manufacturing,31,2014-01-01,1189105,246
Whitman County,Manufacturing,31,2015-01-01,1394292,239
Whitman County,Manufacturing,31,2016-01-01,1742323,273
Whitman County,Manufacturing,32,2005-01-01,2035334,108
Whitman County,Manufacturing,32,2006-01-01,2309643,107
Whitman County,Manufacturing,32,2007-01-01,2797925,174
Whitman County,Manufacturing,32,2008-01-01,3827263,285
Whitman County,Manufacturing,32,2009-01-01,4893163,315
Whitman County,Manufacturing,32,2010-01-01,4590178,300
Whitman County,Manufacturing,32,2011-01-01,5722086,336
Whitman County,Manufacturing,32,2012-01-01,5349267,310
Whitman County,Manufacturing,32,2013-01-01,6127847,337
Whitman County,Manufacturing,32,2014-01-01,6725043,360
Whitman County,Manufacturing,32,2015-01-01,5368151,346
Whitman County,Manufacturing,32,2016-01-01,4858357,370
Whitman County,Manufacturing,33,2005-01-01,4787077,111
Whitman County,Manufacturing,33,2006-01-01,4646549,130
Whitman County,Manufacturing,33,2007-01-01,5890626,166
Whitman County,Manufacturing,33,2008-01-01,5210753,278
Whitman County,Manufacturing,33,2009-01-01,5428451,373
Whitman County,Manufacturing,33,2010-01-01,5638372,423
Whitman County,Manufacturing,33,2011-01-01,7210293,435
Whitman County,Manufacturing,33,2012-01-01,5690123,435
Whitman County,Manufacturing,33,2013-01-01,5752995,468
Whitman County,Manufacturing,33,2014-01-01,6848921,469
Whitman County,Manufacturing,33,2015-01-01,9564615,504
Whitman County,Manufacturing,33,2016-01-01,6939269,525
Whitman County,Mining,21,2005-01-01,0,0
Whitman County,Mining,21,2006-01-01,0,0
Whitman County,Mining,21,2007-01-01,0,0
Whitman County,Mining,21,2008-01-01,293959,6
Whitman County,Mining,21,2009-01-01,56015,4
Whitman County,Mining,21,2010-01-01,0,0
Whitman County,Mining,21,2011-01-01,512195,3
Whitman County,Mining,21,2012-01-01,971056,4
Whitman County,Mining,21,2013-01-01,483568,3
Whitman County,Mining,21,2014-01-01,0,0
Whitman County,Mining,21,2015-01-01,0,0
Whitman County,Mining,21,2016-01-01,0,0
Whitman County,Other Private,81,2005-01-01,9182643,341
Whitman County,Other Private,81,2006-01-01,9755213,339
Whitman County,Other Private,81,2007-01-01,10784863,359
Whitman County,Other Private,81,2008-01-01,11293796,430
Whitman County,Other Private,81,2009-01-01,11972908,464
Whitman County,Other Private,81,2010-01-01,11776384,475
Whitman County,Other Private,81,2011-01-01,13550002,481
Whitman County,Other Private,81,2012-01-01,14091503,535
Whitman County,Other Private,81,2013-01-01,14870711,530
Whitman County,Other Private,81,2014-01-01,16015409,590
Whitman County,Other Private,81,2015-01-01,15960153,561
Whitman County,Other Private,81,2016-01-01,15639294,608
Whitman County,Retail Trade,44,2005-01-01,81203001,1069
Whitman County,Retail Trade,44,2006-01-01,81755936,1198
Whitman County,Retail Trade,44,2007-01-01,86737232,1361
Whitman County,Retail Trade,44,2008-01-01,93395684,1956
Whitman County,Retail Trade,44,2009-01-01,87611771,2281
Whitman County,Retail Trade,44,2010-01-01,93673260,2385
Whitman County,Retail Trade,44,2011-01-01,99503906,2558
Whitman County,Retail Trade,44,2012-01-01,108441571,2789
Whitman County,Retail Trade,44,2013-01-01,118748458,2906
Whitman County,Retail Trade,44,2014-01-01,123806340,3129
Whitman County,Retail Trade,44,2015-01-01,135537540,3550
Whitman County,Retail Trade,44,2016-01-01,164097175,4288
Whitman County,Retail Trade,45,2005-01-01,52226212,1941
Whitman County,Retail Trade,45,2006-01-01,53427529,2071
Whitman County,Retail Trade,45,2007-01-01,55786041,2289
Whitman County,Retail Trade,45,2008-01-01,59988720,3145
Whitman County,Retail Trade,45,2009-01-01,59234854,3603
Whitman County,Retail Trade,45,2010-01-01,68774267,3956
Whitman County,Retail Trade,45,2011-01-01,172556608,4224
Whitman County,Retail Trade,45,2012-01-01,143024313,4436
Whitman County,Retail Trade,45,2013-01-01,92968323,4586
Whitman County,Retail Trade,45,2014-01-01,96884946,4885
Whitman County,Retail Trade,45,2015-01-01,98589449,5521
Whitman County,Retail Trade,45,2016-01-01,100874160,6223
Whitman County,Services,54,2005-01-01,6309922,397
Whitman County,Services,54,2006-01-01,11008112,448
Whitman County,Services,54,2007-01-01,12099308,475
Whitman County,Services,54,2008-01-01,10873922,628
Whitman County,Services,54,2009-01-01,11127366,703
Whitman County,Services,54,2010-01-01,14115845,760
Whitman County,Services,54,2011-01-01,11149699,808
Whitman County,Services,54,2012-01-01,18859308,846
Whitman County,Services,54,2013-01-01,13015231,898
Whitman County,Services,54,2014-01-01,13037472,909
Whitman County,Services,54,2015-01-01,13708514,1061
Whitman County,Services,54,2016-01-01,12437888,1159
Whitman County,Services,55,2005-01-01,0,0
Whitman County,Services,55,2006-01-01,0,0
Whitman County,Services,55,2007-01-01,6282,3
Whitman County,Services,55,2008-01-01,2194,4
Whitman County,Services,55,2009-01-01,2856,4
Whitman County,Services,55,2010-01-01,0,0
Whitman County,Services,55,2011-01-01,0,0
Whitman County,Services,55,2015-01-01,0,0
Whitman County,Services,55,2016-01-01,0,0
Whitman County,Utilities,22,2005-01-01,0,0
Whitman County,Utilities,22,2006-01-01,0,0
Whitman County,Utilities,22,2007-01-01,0,0
Whitman County,Utilities,22,2008-01-01,8662,3
Whitman County,Utilities,22,2009-01-01,16075,6
Whitman County,Utilities,22,2010-01-01,43447,6
Whitman County,Utilities,22,2011-01-01,7286,3
Whitman County,Utilities,22,2012-01-01,15801,6
Whitman County,Utilities,22,2013-01-01,33253,3
Whitman County,Utilities,22,2014-01-01,18299,6
Whitman County,Utilities,22,2015-01-01,0,0
Whitman County,Utilities,22,2016-01-01,58282,8
Whitman County,Wholesale Trade,42,2005-01-01,48702901,1839
Whitman County,Wholesale Trade,42,2006-01-01,42886096,1961
Whitman County,Wholesale Trade,42,2007-01-01,52353006,2084
Whitman County,Wholesale Trade,42,2008-01-01,60928762,2751
Whitman County,Wholesale Trade,42,2009-01-01,59625402,3102
Whitman County,Wholesale Trade,42,2010-01-01,59574038,3219
Whitman County,Wholesale Trade,42,2011-01-01,80451894,3319
Whitman County,Wholesale Trade,42,2012-01-01,83544941,3451
Whitman County,Wholesale Trade,42,2013-01-01,75970853,3676
Whitman County,Wholesale Trade,42,2014-01-01,70224335,3677
Whitman County,Wholesale Trade,42,2015-01-01,61951553,3812
Whitman County,Wholesale Trade,42,2016-01-01,56764342,3909
Yakima County,Admin Support,56,2005-01-01,15800134,710
Yakima County,Admin Support,56,2006-01-01,16881598,771
Yakima County,Admin Support,56,2007-01-01,19447368,800
Yakima County,Admin Support,56,2008-01-01,24216596,919
Yakima County,Admin Support,56,2009-01-01,18824851,978
Yakima County,Admin Support,56,2010-01-01,17347038,1056
Yakima County,Admin Support,56,2011-01-01,19968807,1119
Yakima County,Admin Support,56,2012-01-01,20570487,1147
Yakima County,Admin Support,56,2013-01-01,22145396,1091
Yakima County,Admin Support,56,2014-01-01,23654579,1086
Yakima County,Admin Support,56,2015-01-01,25705249,1211
Yakima County,Admin Support,56,2016-01-01,22394796,1248
Yakima County,Ag. and Forestry,11,2005-01-01,3527317,68
Yakima County,Ag. and Forestry,11,2006-01-01,2932699,70
Yakima County,Ag. and Forestry,11,2007-01-01,3349075,81
Yakima County,Ag. and Forestry,11,2008-01-01,2053250,90
Yakima County,Ag. and Forestry,11,2009-01-01,2754805,104
Yakima County,Ag. and Forestry,11,2010-01-01,2590928,92
Yakima County,Ag. and Forestry,11,2011-01-01,1479476,96
Yakima County,Ag. and Forestry,11,2012-01-01,2870739,101
Yakima County,Ag. and Forestry,11,2013-01-01,2724144,84
Yakima County,Ag. and Forestry,11,2014-01-01,5467432,102
Yakima County,Ag. and Forestry,11,2015-01-01,2629675,96
Yakima County,Ag. and Forestry,11,2016-01-01,2694462,96
Yakima County,Arts and Entertainment,71,2005-01-01,8962592,49
Yakima County,Arts and Entertainment,71,2006-01-01,7297438,48
Yakima County,Arts and Entertainment,71,2007-01-01,8089281,47
Yakima County,Arts and Entertainment,71,2008-01-01,6305412,64
Yakima County,Arts and Entertainment,71,2009-01-01,5167558,76
